문화시설명,주소,lat,lng
성곡미술관,서울 종로구 경희궁길 42 성곡미술관,37.5735105141974,126.96970364743
한국영화박물관,서울특별시 마포구 월드컵북로 400,37.5806561786855,126.889839335259
세계장신구박물관,서울 종로구 북촌로5나길 2 세계장신구박물관,37.5809771968776,126.981805927261
심도림 문화철도 959,서울특별시 구로구 새말로 117-21 신도림역 3층,37.5087701449787,126.891080501385
서울약령시한의약박물관,서울특별시 동대문구 약령중앙로 26,37.5806004145096,127.037586644096
환기미술관,서울특별시 종로구 자하문로40길 63,37.5940877740173,126.966113670715
연세대학교신촌캠퍼스박물관,서울특별시 서대문구 연세로 50,37.5660508394158,126.943916239886
숙명여자대학교 정영양자수박물관,서울특별시 용산구 청파로47길 99,37.5438324857962,126.965458400837
한국불교역사 문화기념관,서울특별시 종로구 우정국로 55,37.5738931410856,126.981881684461
선농단역사문화관,서울특별시 동대문구 무학로44길 38,37.5811837728607,127.031888509482
상명대학교 박물관,서울특별시 종로구 평창문화로 151,37.6105845819103,126.975762353288
서울돈화문국악당,서울  종로구 와룡동 12-2,37.5772502822,126.9907306641
용산문화원,서울특별시 용산구 효창원로8길 28,37.5334249577326,126.951860031908
호림박물관(신림본관),서울특별시 관악구 남부순환로152길 53,37.4808823005112,126.918236356687
서대문형무소역사관,서울특별시 서대문구 통일로 251,37.5746085138333,126.955611774864
삼일로창고극장,서울시 중구 삼일대로9길 12,37.563469,126.9879706
성신여자대학교 박물관,서울특별시 성북구 보문로34다길 2,37.5916524767249,127.02214561649
인사아트프라자갤러리,서울특별시 종로구 인사동길 34-1,37.5738579749684,126.985609522118
샤롯데씨어터,서울특별시 송파구 올림픽로 240,37.5113096112036,127.098141751177
구로구민회관,서울특별시 구로구 가마산로25길 21,37.4969472702116,126.889555987604
소월아트홀,서울 성동구 왕십리로 281 소월아트홀,37.5593072327953,127.036006376334
한생연생명과학박물관,서울특별시 양천구 목동동로 206-1,37.5239253588059,126.872014672404
두산아트센터 스페이스111,서울특별시 종로구 종로33길 15,37.5718123278145,127.00100010537
북서울꿈의숲아트센터 드림갤러리,서울특별시 강북구 월계로 173,37.6202544613023,127.044324732036
서울풍물시장 청춘일번가,서울특별시 동대문구 천호대로4길 21,37.5727131853349,127.025502937291
서울도시건축전시관,서울특별시 중구 세종대로 119,37.5668837502225,126.976702419575
슈페리어갤러리,서울특별시 강남구 테헤란로 528 슈페리어타워 지하1층,37.5080952698916,127.062000046367
서울생활문화센터 낙원,서울 종로구 삼일대로 428 낙원상가 1층 하부공간,37.5727635233966,126.987902476529
꿈마을도서관,서울 구로구 디지털로27다길 65 구로 꿈마을도서관,37.4871431613036,126.890154656237
국사봉숲속작은도서관,서울 동작구 양녕로23길 27 국사봉숲속작은도서관,37.4954335061088,126.940590178496
서울생활문화센터 체부,서울 종로구 자하문로1나길 3-2 서울생활문화센터 체부,37.5767084987432,126.97148941423
스페이스애프터,서울특별시 서대문구 연희로15길 64,37.5700991192566,126.929494474061
종로구립 고희동미술관,서울 종로구 창덕궁5길 40 종로구립 고희동미술관,37.5831855099227,126.988884857967
갤러리 구루지,서울특별시 구로구 가마산로25길 21,37.4971026873195,126.889549086694
SPACE 1257,"서울특별시 강남구 학동로 146, 와일리 타워 1층",37.5125036615996,127.026928980849
세계골프역사박물관,서울특별시 강남구 테헤란로 528,37.5080952698916,127.062000046367
금천마을활력소 어울샘,서울특별시 금천구 탑골로 22 3층,37.4518093222104,126.91164928524
경춘선숲길 갤러리,서울특별시 노원구 화랑로 620,37.6250819894787,127.093707085206
국립중앙박물관,서울특별시 용산구 서빙고로 137,37.52385582212769,126.98020301648832
서울우리소리박물관,서울특별시 종로구 율곡로 96,37.577157928122,126.989622047178
대방어린이도서관,서울특별시 동작구 대방동길 55,37.5030254852903,126.925222696163
북촌전통공예체험관,서울특별시 종로구 북촌로12길 24-5,37.582435035003456,126.98599257318986
탑골미술관(서울노인복지센터),서울특별시 종로구 삼일대로 467,37.5759657913407,126.985853298403
함석헌기념관,서울특별시 도봉구 도봉로123길 33-6,37.6529616157973,127.034796402967
다문화박물관,서울특별시 은평구 불광로 135,37.6187820901707,126.932520730455
갤러리 히든플레이스,"서울특별시 서대문구 이화여대2가길 24, 2층",37.5584812115306,126.946249418096
장디자인아트,서울 강남구 도산대로67길 27 1-2F,37.5258729308666,127.044255933185
청화랑,서울특별시 강남구 삼성로147길 4,37.5227377435925,127.0476509664
갤러리240,서울특별시 종로구 창경궁로 240-37,37.5821766417247,126.998581997051
남산공원 호현당,서울 중구 회현동1가 산 1-44,37.5550484830696,126.98043243063
전태일기념관,서울특별시 종로구 청계천로 105,37.5684664512813,126.989300313392
동작아트갤러리,서울특별시 동작구 보라매로5길 28-1,37.4937925089905,126.923108368608
북서울꿈의숲아트센터,서울특별시 강북구 월계로 173,37.6202544613023,127.044324732036
인터파크 유니플렉스,서울특별시 종로구 대학로12길 64,37.5811975750507,127.00362019054
서울역사박물관 경교장(사적 제465호),서울특별시 종로구 새문안로 29,37.56833998310813,126.9680343360196
강남시니어플라자,서울특별시 강남구 봉은사로 332,37.5097871620279,127.043218315638
동작문화원 동작본원,서울 동작구 장승배기로10길 42 동작문화복지센타,37.5044455276,126.941088352368
충무아트센터,서울특별시 중구 퇴계로 387,37.5659409687669,127.014790889728
구로기적의도서관,서울특별시 구로구 구로중앙로40길 24,37.5067351295793,126.877375885107
기생충박물관,서울특별시 강서구 화곡로 333,37.5536201368903,126.850750096253
사당솔밭도서관,서울특별시 동작구 솔밭로 86,37.4840814153041,126.967350718793
약수도서관,서울특별시 동작구 양녕로22바길 64,37.4978848839737,126.947455522317
마루아트홀,서울특별시 종로구 대학로8가길 30 3층,37.5822944732185,127.002523766192
서울시청 하늘광장 갤러리,서울특별시 중구 세종대로 110,37.56672958991572,126.97860700965404
사육신역사관,서울특별시 동작구 노량진로 191,37.5134579901091,126.949411135441
구립동작샘터도서관,서울특별시 동작구 동작대로29길 63-26,37.4883865575463,126.97754636635
문화공간 정담,서울특별시 노원구 중계로 169,37.6501722795275,127.080886310499
강남힐링센터(코엑스),서울특별시 강남구 테헤란로87길 46,37.51137783911759,127.0580407444569
자양한강도서관,서울특별시 광진구 뚝섬로52길 66,37.5292155199266,127.077667985801
중랑아트센터,서울특별시 중랑구 망우로 353 이노시티 C동 B2F,37.5983328190955,127.091624142481
답십리영화미디어아트센터,서울특별시 동대문구 답십리로 210-9,37.5717963732602,127.063764029874
국립극장,서울특별시 중구 장충단로 59,37.5519949082942,126.999267349473
김영삼도서관,서울특별시 동작구 매봉로 1,37.5054736143919,126.949967197122
이한열기념관,서울특별시 마포구 신촌로12나길 26,37.5550435661865,126.933865358054
공간채비,서울 중구 서애로1길 11 충무로 헤센스마트 상가201호,37.561326262637,126.998598237823
청계천박물관 ,서울특별시 성동구 청계천로 530,37.5712661734969,127.03504316401
성북문화원,서울 성북구 성북로4길 13-8 성북문화원,37.5897131362686,127.00574980327
음악플러스 아트홀,서울특별시 서초구 남부순환로317길 82-4 백경빌딩 B1,37.4831902882359,127.010717589263
양천중앙도서관,서울특별시 양천구 신정로7길 81,37.5136519608227,126.833629748577
김근태기념도서관,서울특별시 도봉구 도봉산길 14,37.6876674374375,127.044019937677
서울숲 스튜디오301,"서울특별시 성동구 서울숲길 36, 3F Studio301",37.5478626400492,127.041318800252
CTS 아트홀,서울특별시 동작구 노량진로 100 기독교TV멀티미디어센터 지하 2층,37.5129486320073,126.937000804909
한국영상자료원,서울특별시 마포구 월드컵북로 400 한국영상자료원,37.5804510730532,126.88989352596
구캔 갤러리 : 구독하는 캔버스,서울특별시 구로구 경인로 661,37.5090492151745,126.8869873429
금천뮤지컬센터,서울특별시 금천구 시흥대로115길 48,37.468777055274,126.894474890365
강남구립열린도서관,서울 강남구 일원로 115 삼성생명빌딩 B동 203호,37.4840224010593,127.084459720088
제1서울창의예술교육센터 ,서울특별시 은평구 가좌로 208,37.589116171714174,126.91929937376948
삼원갤러리,서울특별시 광진구 천호대로 549,37.5576984952347,127.079226104632
스페이스 이수 ,서울특별시 서초구 사평대로 84,37.4980221012565,126.993879298776
신도림 문화공간 다락,서울특별시 구로구 새말로 121-15,37.5078637867318,126.892217922158
학마을도서관,서울특별시 도봉구 시루봉로 128,37.6621597877574,127.027831490119
두손 갤러리,서울특별시 중구 덕수궁길 130,37.5679960866099,126.973957385284
ADM 갤러리,서울특별시 강남구 역삼로14길 20,37.493208661734,127.035638210136
올리비아 박갤러리,서울특별시 강남구 논현로159길 23-2,37.5226389455029,127.026187137485
서울공예박물관,서울특별시 종로구 율곡로3길 4,37.5766481740232,126.983533363501
근현대사기념관,서울특별시 강북구 4.19로 114,37.6434410661945,127.002830628534
신한갤러리,서울특별시 강남구 역삼로 251,37.4986310664978,127.044022609937
김중업 건축문화의집,서울특별시 성북구 장위로21나길 11,37.6150174740391,127.044068592488
스페이스세컨뷰,서울 서초구 사임당로18길 52-2 2층,37.4875349783628,127.019623102918
드플로허,서울특별시 용산구 대사관로5길 34,37.5357781821948,127.000275617878
개울건강도서관,서울특별시 양천구 중앙로52길 56,37.5259751797829,126.856602131412
강남씨어터,"서울특별시 강남구 역삼로7길 16, 3층",37.4953732068069,127.033283840382
금나래아트홀,서울특별시 금천구 시흥대로73길 70,37.45657850809659,126.89597253576768
서울기록원,서울특별시 은평구 통일로62길 7,37.6075510290657,126.93482332974094
라움아트센터,서울특별시 강남구 언주로 564,37.5083912736997,127.039775356327
관악아트홀,서울특별시 관악구 신림로3길 35,37.4675533645757,126.944962394132
G밸리산업박물관,서울특별시 구로구 디지털로26길 38 G타워 3층,37.4798477003537,126.895318461208
다울작은도서관,서울특별시 동작구 사당로20길 132,37.4788880398112,126.973244193959
광진어린이공연장,서울특별시 광진구 능동로 400 보건복지행정타운 별관 4층,37.5650580830652,127.08445683899
까망돌도서관,서울특별시 동작구 서달로 129,37.5051202142839,126.960611023195
서울새활용플라자,서울특별시 성동구 자동차시장길 49,37.5586850612677,127.057851176035
하자센터,서울특별시 영등포구 영신로 200,37.5251674152059,126.90329955667
극장작당모의,서울 관악구 봉천로 544-1 지하1층,37.4782332283983,126.958176442387
인사1010 갤러리,서울 종로구 인사동10길 10 B1-4F,37.5739830371389,126.98564311887
서초구립양재도서관,서울특별시 서초구 양재천로 33,37.4737013395622,127.033606029424
한식문화공간 이음,서울특별시 종로구 북촌로 18,37.5784106376538,126.985838684851
만천명월예술인家,서울특별시 금천구 은행나무로 44,37.4506976782696,126.907445405639
도봉아이나라도서관,서울특별시 도봉구 노해로69길 151,37.6590571,127.049575
홍난파가옥,서울특별시 종로구 송월1길 38,37.5716374254324,126.965098385748
종로구립 박노수미술관,서울특별시 종로구 옥인1길 34,37.5813191962491,126.966818545949
소나무언덕4호작은도서관,서울 송파구 송이로 34 소나무언덕4호 작은도서관,37.5022132589975,127.116843327039
케이움 갤러리 ,"서울 송파구 동남로4길 13 지층, 2층",37.4890025871301,127.124457773685
문화실험공간 호수 ,서울특별시 송파구 송파나루길 256,37.5103180005696,127.101092270844
서울아트책보고,서울특별시 구로구 경인로 430,37.4982125677913,126.867088741096
송파위례도서관,"서울시 송파구 장지동 위례광장로 210 위례동복합청사 4, 5층",37.4811495349987,127.143935580628
세종뮤지엄갤러리,서울특별시 광진구 능동로 209,37.5507980803455,127.074575586641
종로 아이들극장,서울 종로구 명륜1가 2-42 올림픽기념국민생활관 신관,37.59029701704756,126.99830160838778
한국점자도서관,서울특별시 강동구 상암로4가길 32,37.5507339924066,127.124858314859
모차르트홀,서울특별시 서초구 명달로 104,37.4864166583391,127.00452491402
YK Presents,서울특별시 중구 을지로43길 13,37.5668979260337,127.006807513903
청운문학도서관,서울특별시 종로구 자하문로36길 40,37.5903786043,126.965918905
느티나무어린이도서관,서울특별시 중구 다산로 75,37.5512817057142,127.007605731757
오류아트홀,서울특별시 구로구 경인로20가길 38 오류문화센터 2층,37.4953581177106,126.846035797544
강남구립 개포하늘꿈도서관,서울특별시 강남구 개포로110길 54,37.4906692944468,127.080356908422
구립영등포아트스퀘어 ,서울특별시 영등포구 영중로 15 타임스퀘어 지하 2층,37.5172332566615,126.903715993779
미감도서관,서울 양천구 목동중앙남로 57-10 목사랑시장 고객주차장&공유센터,37.5389695033466,126.865488928768
세종대학교 박물관,서울특별시 광진구 능동로 209,37.5516093089619,127.07318364213
사비나미술관,서울특별시 은평구 진관1로 93,37.6301285705198,126.929275690576
상계예술마당,서울특별시 노원구 상계로10길 41-7,37.6557775544452,127.068364829752
서울시립 미술아카이브,서울특별시 종로구 평창문화로 101,37.6078008399411,126.97190179486
서초구립 잠원도서관,서울특별시 서초구 나루터로 38,37.5149680773796,127.013982138807
김달진미술자료박물관,서울특별시 종로구 홍지문1길 4,37.6000466301122,126.956659658461
구의제3동도서관,서울특별시 광진구 강변역로 17,37.5379934173484,127.091984746444
정효아트홀,서울특별시 서초구 사임당로18길 52-2,37.4875493039391,127.019625820365
서울특별시교육청구로도서관,서울 구로구 공원로 15 시립구로도서관,37.4986574191232,126.891543583538
임수빈갤러리,서울특별시 용산구 두텁바위로37길 25,37.5478284300031,126.980470303588
구립응암정보도서관,서울특별시 은평구 가좌로7길 15,37.5859660215622,126.919680927881
갤러리광화,서울특별시 종로구 새문안로 103,37.5705293260846,126.976089119166
금천구립시흥도서관,서울 금천구 금하로 764 금천종합복지타운(시흥2동주민센터),37.4496319484054,126.914611901419
소나무언덕2호도서관,서울특별시 송파구 석촌호수로 155,37.5072753051893,127.094230768006
소나무언덕잠실본동도서관,서울특별시 송파구 탄천동로 205,37.5030788154573,127.076897082349
갤러리 인덱스,서울특별시 종로구 인사동길 45,37.5741966894963,126.984430460968
공근혜갤러리 K.O.N.G. GALLERY,서울특별시 종로구 삼청로7길 38,37.5840295953174,126.979674787414
백남준기념관,서울특별시 종로구 종로53길 12-1,37.5730656233283,127.013775536144
한익환서울아트박물관,서울특별시 용산구 한남대로 108,37.5380282356306,127.004991481116
IPAC아트홀,서울특별시 서초구 서초중앙로 56,37.4868994848558,127.015459364908
원당마을한옥도서관,서울특별시 도봉구 해등로32가길 17,37.6602917907669,127.021798339761
군자동도서관,서울 광진구 면목로 13 군자동복합청사 1층,37.5554852103262,127.075349383615
경희대학교 중앙박물관,서울특별시 동대문구 경희대로 26,37.59713729362956,127.05272856110398
서울문화예술교육센터 용산,"서울특별시 용산구 서빙고로 17 업무동 1층, 공공시설동 5-6층",37.5269056148241,126.966566172294
서울과학기술대학교 미술관,서울특별시 노원구 공릉로 232,37.6330789279387,127.076794742851
이스라엘문화원,서울특별시 서초구 서초대로74길 23,37.4956119342423,127.027090955824
오온,"서울 마포구 성미산로11길 25 1F, B1",37.5617369167278,126.916169189423
삼청공원 숲속도서관,서울 종로구 북촌로 134-3 삼청공원 내,37.5879786940055,126.984086790682
칸타빌레 클래식,서울특별시 서초구 남부순환로317길 31,37.4809550008772,127.010432356493
아차산 숲속도서관,서울 광진구 영화사로 139 아차산숲속도서관,37.5524739995365,127.100815788808
뉴스뮤지엄 을지로점,서울특별시 중구 을지로 127,37.5665858405333,126.99206174432
연희예술극장,서울 서대문구 연희맛로 2-3 B1 연희예술극장,37.5656578975172,126.928538140075
여행자극장,서울특별시 성북구 성북로5길 9-3,37.5889423855531,127.004652942556
송파 청년아티스트센터,서울특별시 송파구 풍성로10길 6-1,37.5340686405498,127.115954729217
윤당아트홀,서울 강남구 언주로 844 B1 윤당아트홀,37.5256551200052,127.033729778984
한양도성 혜화동 전시안내센터,서울특별시 종로구 창경궁로35길 63,37.5886093418801,127.003012312572
휘경행복도서관,서울특별시 동대문구 장안벚꽃로 323,37.5871742821863,127.069938991404
강서구민회관,서울특별시 강서구 우장산로 66,37.5534364240863,126.843648918555
계동배렴가옥,서울특별시 종로구 계동길 89,37.5812970665623,126.9866534944
한양여자대학교 미술관,서울특별시 성동구 살곶이길 200,37.5579175887117,127.049321897316
아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,37.5777621971432,126.988357552948
고촌이종근기념관,서울특별시 서대문구 충정로 8,37.5596781093752,126.963201979192
불교중앙박물관,서울특별시 종로구 우정국로 55,37.5738931410856,126.981881684461
경희궁,서울특별시 종로구 새문안로 45,37.57078184592975,126.96865021365493
송파구민회관,서울 송파구 백제고분로 242,37.5023578475607,127.093490160793
아트잠실,서울특별시 송파구 삼전로13길 22,37.5077554427665,127.087930838384
삼익아트홀,서울특별시 강남구 학동로 171 3층,37.5140467250769,127.029550652058
성북마을극장,서울특별시 성북구 동소문로20다길 10 4층,37.5916469719941,127.017350855582
명동아트브리즈,서울특별시 중구 남대문로 52-20,37.5619920911407,126.982629878627
블루스퀘어,서울특별시 용산구 이태원로 294,37.5408694385607,127.00248525561
앤스 갤러리 카페(Ns Cafe),서울특별시 서초구 방배선행길 12,37.4735252580813,126.983812071512
술술센터,서울 영등포구 도림로133길 15 술술센터,37.5130103533725,126.894145367557
백석아트홀,서울특별시 서초구 효령로 114 백석예술대학교 교육동 10층,37.4807631389301,126.996661093673
신촌문화발전소,서울특별시 서대문구 연세로2나길 57,37.5579629763806,126.939755119659
오유아트홀,서울특별시 강남구 남부순환로378길 34-9 도곡2동주민센터 4층,37.4837230766034,127.046406996821
더 윌로,"서울시 동대문구 고산자로36길 38, 2층",37.5792710720991,127.040626893582
삼성출판박물관,서울특별시 종로구 비봉길 2-2,37.6086977287684,126.95707605716
동대문운동장기념관,서울특별시 중구 을지로 281,37.56781670060353,127.01116073816152
불광천미디어센터,서울특별시 은평구 증산로 476,37.5986364230618,126.915836897008
백인제가옥,서울특별시 종로구 북촌로7길 16,37.5804450398958,126.984092922693
북촌한옥청,서울특별시 종로구 북촌로12길 29-1,37.5827367359949,126.985645287314
안국동 윤보선가,서울특별시 종로구 윤보선길 62,37.5789462729289,126.98369950094
성북예술창작터,서울특별시 성북구 성북로 23,37.5900522477346,127.004123001975
가회민화박물관,서울특별시 종로구 북촌로 52,37.5815093512458,126.985229239519
관문사 성보 박물관,서울특별시 서초구 바우뫼로7길 111,37.4737503294487,127.022282279515
서울생활문화센터 서교,"서울 마포구 양화로 72 효성해링턴타워 지하1층, 지하2층",37.5508138163956,126.916493990351
은평문화예술회관,서울 은평구 녹번로 16 은평문화예술회관,37.6036996869964,126.927901672834
국가무형유산전수교육관,서울특별시 강남구 봉은사로 406,37.5100930706802,127.044624837573
서울로봇인공지능과학관,서울특별시 도봉구 마들로13길 56,37.6555838047766,127.049506212905
서울특별시교육청 마포평생학습관,서울 마포구 홍익로2길 16 마포평생학습관,37.5543219169157,126.924204080661
중랑문화원,"서울 중랑구 면목로 238 중랑구민회관 3층, 중랑문화원",37.5739539541608,127.085105452975
아르떼케이(arte k),서울특별시 강남구 언주로172길 24,37.5274024182689,127.03562200241
상계숲속작은도서관,서울 노원구 동일로227길 106 상계근린공원 내,37.6694392381106,127.050440207059
서울대학교 미술관,서울특별시 관악구 관악로 1,37.4662872666604,126.94815644252
국민대학교 예술관,서울특별시 성북구 정릉로 77,37.61019088599424,126.997831142625
경희대학교한의학역사박물관,서울특별시 동대문구 경희대로 26,37.59583018210771,127.05421667214812
소나무언덕1호작은도서관,서울 송파구 올림픽로47길 9 쌍용아파트,37.52741655661,127.118040521722
세실아트홀,서울  강남구 신사동 616-7,37.5281527704,127.0318444257
민송아트홀,서울시 종로구 대학로 144 중원빌딩 6층,37.5839656428817,127.002167077362
문화살롱 5120,"서울특별시 노원구 공릉로51길 20, 지하 1층",37.628392704654,127.075703075721
스페이스 아텔,서울 성북구 보문로34다길 31 지하1층,37.5926264060614,127.020899246809
신당생활문화예술터일상,서울특별시 중구 퇴계로 408,37.5651113032546,127.017008191328
성북구민회관,서울특별시 성북구 성북로4길 177,37.5958756496148,127.008710342034
우석뮤지엄,서울특별시 서대문구 신촌로 129,37.5565639285478,126.940328119434
북서울꿈의숲 상상톡톡미술관,서울특별시 강북구 월계로 173,37.62254520644527,127.04139068396869
창경궁,서울 종로구 창경궁로 185 창경궁,37.5776239475981,126.993841430623
서울거리예술창작센터,서울특별시 광진구 아차산로 710,37.5557021786094,127.112680401117
국립관세박물관,서울특별시 강남구 언주로 721 서울본부세관 본관 1층,37.51846218273785,127.03453476540844
갤러리 신당,서울 중구 퇴계로 387 충무아트센터,37.5659409687669,127.014790889728
캡션 서울,서울특별시 용산구 원효로81길 5,37.5393388908586,126.96721801729
한국장애인문화예술원,서울특별시 종로구 대학로 112,37.5811899477465,127.002398629301
서울퓨처랩,"서울특별시 강서구 마곡중앙5로 9, 지하 1층",37.5660114536639,126.82692745642
온쉼표,서울 송파구 송파대로37길 50 4층,37.5002447307264,127.106664540387
캔버스N 갤러리,서울특별시 강남구 언주로172길 25,37.5275620390218,127.036040211271
전쟁과여성인권박물관,서울특별시 마포구 월드컵북로11길 20,37.5600976273155,126.914887108093
정동1928 아트센터,서울특별시 중구 덕수궁길 130,37.5679960866099,126.973957385284
브람스앤리스트,서울 서초구 반포대로 10 지하1층,37.4816501466664,127.012984826868
아르코예술기록원,서울 서초구 남부순환로 2406 예술의전당 디자인미술관 2층,37.4802401962069,127.014215239186
명인박물관,서울특별시 종로구 북촌로6길 1,37.580144794325,126.985214225647
호림박물관(신사분관),서울특별시 강남구 도산대로 317,37.522697614888,127.036344550051
성북정보도서관,서울 성북구 상월곡동 24-348,37.6050029110292,127.050742186833
미디어 아트 갤러리 언더독뮤지엄,서울 마포구 양화로12길 8-7 B1,37.5516642144107,126.917959241088
1인미디어콤플렉스,서울 중구 세종대로 14 GRAND CENTRAL A동 5F,37.5578385325826,126.9744151
도잉아트,서울 서초구 남부순환로325길 9 B1,37.4817321410906,127.014511066108
이문어린이도서관,서울특별시 동대문구 천장산로9길 68,37.5988944435051,127.053843621108
한무숙문학관,서울특별시 종로구 혜화로9길 20,37.587790370379,126.998657523066
북촌동양문화박물관,서울특별시 종로구 북촌로11길 76,37.5839903499019,126.983370412821
석촌호수 아뜰리에,서울특별시 송파구 석촌호수로 191,37.5067771140172,127.098243601383
서울 명륜동 장면 가옥 ,서울특별시 종로구 혜화로5길 49,37.5875414324732,126.999456195054
최규하 가옥,서울특별시 마포구 동교로15길 10,37.5553406594108,126.9149234149
공간222,서울특별시 성북구 동소문로 24 지하,37.5893807537221,127.008781822457
수도박물관,서울 성동구 성수동1가 642-1,37.5398270134134,127.042263013059
경복궁 수정전,서울특별시 종로구 사직로 161,37.5759040910202,126.976842133821
창덕궁 낙선재,서울특별시 종로구 율곡로 99,37.5788697347103,126.989710338876
국민대학교 명원박물관,서울특별시 성북구 정릉로9길 68,37.61106261291357,127.00012175190037
서울대학교박물관,서울특별시 관악구 관악로 1,37.4662872666604,126.94815644252
강서아트리움,서울특별시 강서구 가로공원로 195,37.537543087798,126.837642139084
소태산홀,서울특별시 동작구 현충로 75,37.5097590855867,126.963859317475
공간지은,서울 송파구 풍성로 22 1층,37.5347555969296,127.114906287417
동대문구답십리도서관,서울 동대문구 서울시립대로4길 75 동대문구 답십리 도서관,37.5731929971065,127.050360280191
용두어울림작은도서관,서울특별시 동대문구 무학로 89,37.57230934363784,127.030156178585
의정부지 역사유적광장,서울 종로구 세종로 76-14,37.5748036513699,126.977967142855
춘원당한의약박물관,서울특별시 종로구 돈화문로9길 27,37.5715005448529,126.990242136551
피규어뮤지엄더블유,서울특별시 강남구 선릉로158길 3,37.5257998045331,127.040386554258
갤러리K 역삼센터,서울특별시 강남구 논현로 413,37.4970121191651,127.03839465769
세종충무공이야기,서울특별시 종로구 세종대로 지하 175,37.5721860410735,126.976817249422
노원어린이극장,서울특별시 노원구 노해로 502 B1,37.6544500497108,127.063692307584
갤러리 마리 GALLERY MARIE,서울특별시 종로구 경희궁1길 35,37.5727280927581,126.969019107414
북촌창우극장,서울 종로구 창덕궁길 29-6 B1 북촌창우극장,37.578907499269,126.988859908739
한바탕소극장,서울특별시 송파구 송이로32길 19 지하 1층,37.4882351093441,127.127749716913
갤러리 아르스 ,서울특별시 강남구 도산대로35길 24-1,37.5223815311342,127.030670353749
고갤러리,서울특별시 동대문구 안암로20길 19,37.5873248786113,127.035279851633
서울대학교병원 의학박물관,서울특별시 종로구 대학로 101,37.5804523853297,126.997196437908
이화박물관,서울특별시 중구 정동길 26,37.5661766361549,126.971324436617
로데아트센터,서울 서초구 남부순환로317길 79 로데아트센터,37.4831336518092,127.010301391873
서울역사박물관,서울특별시 종로구 새문안로 55,37.570507525011855,126.97052372473162
N서울타워,서울특별시 용산구 남산공원길 105,37.5511225714939,126.987867837993
창덕궁 돈화문,서울 종로구 창덕궁길 94 원서노인정,37.581680541322,126.989439938903
한국잡지박물관,서울특별시 영등포구 여의대방로67길 11,37.5197651591196,126.930241165994
인현이음,서울특별시 중구 퇴계로41길 30  인현문화마루 3층,37.5631948764436,126.996190190284
숭실대학교 한국기독교박물관,서울특별시 동작구 상도로 369,37.4964289688636,126.955157917408
상촌재,서울특별시 종로구 자하문로17길 12-11,37.5818556960931,126.969677623398
우리옛돌박물관,서울특별시 성북구 대사관로13길 66,37.6008969621021,126.990133889221
세화미술관,서울특별시 종로구 새문안로 68,37.5696425113058,126.972139469043
K현대미술관,서울특별시 강남구 선릉로 807,37.5243794232829,127.039171716001
갤러리 아미디 신촌,서울 서대문구 신촌역로 21 2층 갤러리 아미디 신촌,37.5586573877793,126.94249132259
싱글벙글교육센터,서울특별시 관악구 남부순환로234길 73,37.4760962512417,126.956288055678
동국대학교서울캠퍼스 이해랑예술극장,서울특별시 중구 필동로1길 30,37.5589366401553,126.998737605491
예술공간혜화,서울특별시 종로구 혜화로 10-3,37.5866272854666,127.000475979187
극장PLOT,서울 서대문구 연세로4길 27 B1,37.5576007818683,126.938198440787
공공룸,서울특별시 종로구 계동길 23 북쪽방향 두번째 가게,37.578865058887246,126.98736205514392
아울 갤러리,서울특별시 강서구 곰달래로59길 67,37.5354010758952,126.862655449678
세종문화회관 미술관,서울특별시 종로구 세종대로 175,37.5718478584908,126.976168275947
중랑구립면목정보도서관,서울 중랑구 면목로 397,37.5873556125386,127.087555200335
한국광고박물관,서울특별시 송파구 올림픽로35길 137,37.5159272595028,127.099643159822
광흥당,서울특별시 마포구 독막로21길 15,37.5486522177452,126.928706582608
한국색동박물관,서울특별시 종로구 율곡로10길 85-7,37.5738877793786,126.992091307243
인덕대학교 아정미술관,서울특별시 노원구 초안산로 12,37.6302514486494,127.054448642206
거암아트홀,서울특별시 강남구 강남대로 652 SINSA SQUARE 4층 거암아트홀,37.5195101291255,127.019106035326
이스랏아트룸,서울특별시 서초구 서초대로23길 15-8,37.4881149635394,126.991986495389
서울놀이마당,서울 송파구 잠실로 124 서울놀이마당,37.5093666387938,127.098198247427
플랫폼엘,서울특별시 강남구 언주로133길 11,37.51616471154578,127.0342339545498
스카이씨어터,서울특별시 종로구 대학로8가길 52,37.5829828294892,127.002649344897
북촌생활사박물관,서울특별시 종로구 북촌로5나길 90,37.5844954835796,126.982996796521
유금와당박물관,서울특별시 종로구 창의문로11가길 4,37.5937200276241,126.962657792099
은평한옥마을어울림터,서울특별시 은평구 연서로48길 74,37.6410413469516,126.941351270557
지우헌,서울특별시 종로구 북촌로11라길 13,37.5833833879584,126.982999426985
송파어린이영어도서관,서울 송파구 신천동 14 신천빗물펌프장 4~5층,37.522391974255,127.102981769104
돌마리도서관,서울특별시 송파구 백제고분로37길 16,37.503565692718,127.10368921283
대학로자유극장,서울특별시 종로구 대학로12길 31,37.5827487259914,127.003607698821
언커먼 갤러리,"서울 강남구 봉은사로 516 B1층 (삼성동, 미켈란147)",37.5132365165484,127.055995805325
간송옛집,서울특별시 도봉구 시루봉로 149-18,37.6648929195749,127.028186809295
낙성대공원도서관,서울특별시 관악구 낙성대로 77,37.4719720770814,126.959370998377
